"species","lng","lat"
"Saccharina latissima",-5.629492,54.451
"Saccharina latissima",-5.563484,54.39035
"Saccharina latissima",-5.571317,54.39018
"Saccharina latissima",-5.563484,54.39035
"Saccharina latissima",-5.563787,54.38931
"Saccharina latissima",-5.563734,54.39021
"Saccharina latissima",-7.713403,55.19594
"Saccharina latissima",-6.219057,55.28984
"Saccharina latissima",-6.330808,55.2395
"Saccharina latissima",-6.332765,55.24058
"Saccharina latissima",-8.425026,54.58669
"Saccharina latissima",-5.519152,54.30752
"Saccharina latissima",-5.619994,54.4275
"Saccharina latissima",-6.209807,55.28517
"Saccharina latissima",-6.209807,55.28517
"Saccharina latissima",-6.253337,55.29133
"Saccharina latissima",-6.253307,55.29133
"Saccharina latissima",-6.253307,55.29133
"Saccharina latissima",-6.253307,55.29133
"Saccharina latissima",-6.209807,55.285
"Saccharina latissima",-9.942004,51.7985
"Saccharina latissima",-9.942004,51.7985
"Saccharina latissima",-9.8955,51.7915
"Saccharina latissima",-9.8955,51.7915
"Saccharina latissima",-9.854668,51.7625
"Saccharina latissima",-9.795663,51.81367
"Saccharina latissima",-5.560835,54.38667
"Saccharina latissima",-5.5618,54.38883
"Saccharina latissima",-5.56075,54.38871
"Saccharina latissima",-5.5622,54.3884
"Saccharina latissima",-5.561144,54.38829
"Saccharina latissima",-8.460083,54.56825
"Saccharina latissima",-6.654135,55.20888
"Saccharina latissima",-5.564049,54.38858
"Saccharina latissima",-5.56235,54.38905
"Saccharina latissima",-5.562716,54.38678
"Saccharina latissima",-5.568932,54.37782
"Saccharina latissima",-6.642733,55.22206
"Saccharina latissima",-5.568932,54.37783
"Saccharina latissima",-6.642733,55.22206
"Saccharina latissima",-6.029935,55.13188
"Saccharina latissima",-6.043345,55.06188
"Saccharina latissima",-6.043709,55.06161
"Saccharina latissima",-5.563649,54.38917
"Saccharina latissima",-6.66275,55.21004
"Saccharina latissima",-8.160001,55.19334
"Saccharina latissima",-6.333505,55.259
"Saccharina latissima",-6.658341,55.21
"Saccharina latissima",-6.663672,55.21106
"Saccharina latissima",-6.329913,55.23788
"Saccharina latissima",-5.5622,54.3884
"Saccharina latissima",-5.561144,54.38829
"Saccharina latissima",-5.5612,54.3884
"Saccharina latissima",-5.560142,54.38828
"Saccharina latissima",-6.029906,55.13184
"Saccharina latissima",-8.509665,55.00783
"Saccharina latissima",-6.635829,55.22217
"Saccharina latissima",-6.02995,55.13173
"Saccharina latissima",-5.563649,54.38917
"Saccharina latissima",-6.635829,55.22217
"Saccharina latissima",-5.570188,54.38738
"Saccharina latissima",-5.667704,54.37345
"Saccharina latissima",-5.5627,54.38866
"Saccharina latissima",-6.6346,55.22249
"Saccharina latissima",-6.633933,55.22249
"Saccharina latissima",-5.561966,54.38902
"Saccharina latissima",-6.04472,55.06164
"Saccharina latissima",-6.041978,55.05831
"Saccharina latissima",-7.929002,55.18117
"Saccharina latissima",-8.574172,54.97833
"Saccharina latissima",-5.641008,54.4908
"Saccharina latissima",-5.641008,54.4908
"Saccharina latissima",-5.564994,54.38666
"Saccharina latissima",-6.633056,55.22255
"Saccharina latissima",-6.043943,55.05989
"Saccharina latissima",-6.631918,55.22251
"Saccharina latissima",-5.594587,54.38889
"Saccharina latissima",-6.041428,55.05959
"Saccharina latissima",-6.65543,55.21033
"Saccharina latissima",-6.65543,55.21033
"Saccharina latissima",-5.431665,54.49
"Saccharina latissima",-5.571783,54.39013
"Saccharina latissima",-6.514137,55.2416
"Saccharina latissima",-6.079221,54.02055
"Saccharina latissima",-6.251803,55.29159
"Saccharina latissima",-6.251803,55.29159
"Saccharina latissima",-6.174493,55.276
"Saccharina latissima",-6.173848,55.27901
"Saccharina latissima",-6.252144,55.29138
"Saccharina latissima",-6.173808,55.27901
"Saccharina latissima",-6.102614,54.03921
"Saccharina latissima",-6.096659,54.02717
"Saccharina latissima",-6.231786,55.20785
"Saccharina latissima",-6.658238,55.2067
"Saccharina latissima",-6.171911,55.28201
"Saccharina latissima",-6.102614,54.03921
"Saccharina latissima",-6.043777,55.06073
"Saccharina latissima",-6.658419,55.2069
"Saccharina latissima",-6.043777,55.06073
"Saccharina latissima",-8.29295,51.81191
"Saccharina latissima",-8.22783,51.83902
"Saccharina latissima",-8.97127,53.25614
"Saccharina latissima",-9.12935,53.24959
"Saccharina latissima",-9.62803,53.24583
"Saccharina latissima",-9.7708,53.29388
"Saccharina latissima",-7.79369,51.94663
"Saccharina latissima",-8.72071,54.26509
"Saccharina latissima",-8.64048,54.32056
"Saccharina latissima",-10.28247,51.907819
"Saccharina latissima",-10.101,51.754306
"Saccharina latissima",-9.968106,51.693949
"Saccharina latissima",-10.32534,51.901437
"Saccharina latissima",-9.800819,51.65511
"Saccharina latissima",-6.089485,53.196393
"Saccharina latissima",-8.640477,54.320555
"Saccharina latissima",-8.465871,54.84144
"Saccharina latissima",-8.951617,53.155367
"Saccharina latissima",-8.966677,53.173118
"Saccharina latissima",-9.404463,51.52691
"Saccharina latissima",-9.740788,51.460563
"Saccharina latissima",-9.497758,51.521133
"Saccharina latissima",-7.501148,55.166673
"Saccharina latissima",-7.509351,55.264523
"Saccharina latissima",-7.615915,55.264523
"Saccharina latissima",-8.44804,54.9247
"Saccharina latissima",-8.46382,54.84278
"Saccharina latissima",-8.38947,54.87705
"Saccharina latissima",-8.40262,54.89327
"Saccharina latissima",-8.72005,54.26485
"Saccharina latissima",-8.63979,54.32047
"Saccharina latissima",-9.92798,54.26553
"Saccharina latissima",-9.87784,54.24335
"Saccharina latissima",-9.7702,53.29388
"Saccharina latissima",-9.62803,53.24583
"Saccharina latissima",-9.129357,53.249581
"Saccharina latissima",-8.971276,53.256131
"Saccharina latissima",-9.9231086,51.6330044
"Saccharina latissima",-9.8893204,51.6510553
"Saccharina latissima",-9.8784581,54.2435293
"Saccharina latissima",-9.9285205,54.2656228
"Saccharina latissima",-9.9285205,54.2656228
"Saccharina latissima",-9.8451745,54.3015213
"Saccharina latissima",-9.8451745,54.3015213
"Saccharina latissima",-8.4923622,51.68354
"Saccharina latissima",-8.5241172,51.6756641
"Saccharina latissima",-8.5241172,51.6756641
"Saccharina latissima",-8.5490326,51.6460016
"Saccharina latissima",-7.8876636,51.8945303
"Saccharina latissima",-7.793591,51.9457584
"Saccharina latissima",-7.7661211,51.9485183
"Saccharina latissima",-9.92704086,53.8697385
"Saccharina latissima",-9.90247133,53.76337281
"Saccharina latissima",-9.76824171,53.78135026
"Saccharina latissima",-6.1003618,53.3752766
"Saccharina latissima",-6.1003618,53.3752766
"Saccharina latissima",-6.1003618,53.3752766
"Saccharina latissima",-6.1003618,53.3752766
"Saccharina latissima",-6.0954485,53.3691594
"Saccharina latissima",-6.1159693,53.287734
"Saccharina latissima",-6.1159693,53.287734
"Saccharina latissima",-6.1159693,53.287734
"Saccharina latissima",-6.090583,53.1967401
"Saccharina latissima",-6.090583,53.1967401
"Saccharina latissima",-6.0592342,53.1465882
"Saccharina latissima",-9.877385,53.617471
"Saccharina latissima",-9.877385,53.617471
"Saccharina latissima",-8.4652343,54.8428424
"Saccharina latissima",-8.4040553,54.8933186
"Saccharina latissima",-8.3908987,54.8771017
"Saccharina latissima",-8.971893,53.2564141
"Saccharina latissima",-9.21935111,53.24532672
"Saccharina latissima",-8.9745693,53.244986
"Saccharina latissima",-8.9745693,53.244986
"Saccharina latissima",-6.0773933,53.5250197
"Saccharina latissima",-6.1827125,53.6172
"Saccharina latissima",-6.1018483,53.5867257
"Saccharina latissima",-9.0652895,54.2665435
"Saccharina latissima",-9.2090017,54.2734994
"Saccharina latissima",-9.6285484,53.2460258
"Saccharina latissima",-9.6285484,53.2460258
"Saccharina latissima",-9.6285484,53.2460258
"Saccharina latissima",-9.6285484,53.2460258
"Saccharina latissima",-9.7710425,53.2940958
"Saccharina latissima",-9.7710425,53.2940958
"Saccharina latissima",-9.7710425,53.2940958
"Saccharina latissima",-10.1014316,51.7546095
"Saccharina latissima",-10.1014316,51.7546095
"Saccharina latissima",-9.8623492,51.8117776
"Saccharina latissima",-9.8623492,51.8117776
"Saccharina latissima",-9.6767221,51.8622521
"Saccharina latissima",-9.9685916,51.6943797
"Saccharina latissima",-9.7421684,51.8251605
"Saccharina latissima",-8.2397983,51.8575987
"Saccharina latissima",-8.2397983,51.8575987
"Saccharina latissima",-8.2936464,51.8122985
"Saccharina latissima",-8.2274785,51.8393798
"Saccharina latissima",-8.2930488,51.7806371
"Saccharina latissima",-8.1784994,51.7928271
"Saccharina latissima",-8.1784994,51.7928271
"Saccharina latissima",-8.2519438,51.795161
"Saccharina latissima",-8.2519438,51.795161
"Saccharina latissima",-8.7213819,54.265059
"Saccharina latissima",-8.7213819,54.265059
"Saccharina latissima",-8.6411448,54.3206614
"Saccharina latissima",-8.6411448,54.3206614
"Saccharina latissima",-6.9899317,52.1546053
"Saccharina latissima",-10.314304,51.924704
"Saccharina latissima",-10.3200293,51.9316161
"Saccharina latissima",-6.9313917,52.1244225
"Saccharina latissima",-6.9034663,52.1550524
"Saccharina latissima",-6.9899317,52.1546053
"Saccharina latissima",-6.9899317,52.1546053
"Saccharina latissima",-8.22783,51.83902
"Saccharina latissima",-6.1817338,53.61699552
"Saccharina latissima",-8.23891,51.85706
"Saccharina latissima",-8.5483722,51.64556005
"Saccharina latissima",-9.92798,54.26553
"Saccharina latissima",-9.92798,54.26553
"Saccharina latissima",-6.089485,53.196393
"Saccharina latissima",-8.21203765,55.1467708
"Saccharina latissima",-9.20841094,54.27338708
"Saccharina latissima",-7.79369,51.94663
"Saccharina latissima",-9.800819,51.65511
"Saccharina latissima",-9.800819,51.65511
"Saccharina latissima",-10.325344,51.901437
"Saccharina latissima",-9.497758,51.521133
"Saccharina latissima",-10.282474,51.907819
"Saccharina latissima",-8.29295,51.81191
"Saccharina latissima",-9.619775,51.497817
"Saccharina latissima",-7.84947501,55.22633106
"Saccharina latissima",-6.98913,52.15413
"Saccharina latissima",-9.968106,51.693949
"Saccharina latissima",-9.740788,51.460563
"Saccharina latissima",-8.17849,51.79283
"Saccharina latissima",-9.87784,54.24335
"Saccharina latissima",-9.404463,51.52691
"Saccharina latissima",-10.28918301,51.92657774
"Saccharina latissima",-10.28918301,51.92657774
"Saccharina latissima",-9.825465,51.783497
"Saccharina latissima",-6.90373,52.15467
"Saccharina latissima",-6.09446603,53.36892488
"Saccharina latissima",-7.787184,55.239063
"Saccharina latissima",-8.29304,51.78064
"Saccharina latissima",-8.72005,54.26485
"Saccharina latissima",-9.06467539,54.26642874
"Saccharina latissima",-8.63979,54.32047
"Saccharina latissima",-8.63979,54.32047
"Saccharina latissima",-10.101008,51.754306
"Saccharina latissima",-7.72716232,55.25041297
"Saccharina latissima",-9.84455,54.30133
"Saccharina latissima",-8.971276,53.256131
"Saccharina latissima",-9.861848,51.81136
"Saccharina latissima",-6.07640444,53.524803
"Saccharina latissima",-8.52374707,51.6752095
"Saccharina latissima",-6.1149822,53.28745523
"Saccharina latissima",-9.129357,53.249581
"Saccharina latissima",-6.100861,53.5865171
"Saccharina latissima",-6.100861,53.5865171
"Saccharina latissima",-6.09937796,53.37504281
"Saccharina latissima",-9.6762,51.861842
"Saccharina latissima",-9.087869,53.157401
"Saccharina latissima",-7.202022,52.13498
"Saccharina latissima",-10.38115,52.175069
"Saccharina latissima",-10.020265,51.771912
"Saccharina latissima",-10.144297,51.759827
"Saccharina latissima",-10.337062,51.846042
"Saccharina latissima",-10.173584,51.826705
"Saccharina latissima",-10.173584,51.826705
"Saccharina latissima",-8.538824,54.765766
"Saccharina latissima",-10.178149,51.831115
"Saccharina latissima",-7.271619,52.139246
"Saccharina latissima",-9.504611,51.439684
"Saccharina latissima",-6.830255,52.176372
"Saccharina latissima",-10.196286,51.837829
"Saccharina latissima",-7.605228,52.068751
"Saccharina latissima",-5.51141154,54.59311769
"Saccharina latissima",-5.48354198,54.53866912
"Saccharina latissima",-8.56127288,54.40540186
"Saccharina latissima",-5.43750288,54.46397126
"Saccharina latissima",-6.0884431,53.36450086
"Saccharina latissima",-6.1537684,54.03946812
"Saccharina latissima",-7.98450001,51.86440011
"Saccharina latissima",-9.3864337,52.93851603
"Saccharina latissima",-7.75705202,55.24724865
"Saccharina latissima",-7.19604426,52.13432347
"Saccharina latissima",-9.10870344,53.13956479
"Saccharina latissima",-8.52658709,54.82237879
"Saccharina latissima",-5.72835982,54.84734363
"Saccharina latissima",-8.0034374,51.85778574
"Saccharina latissima",-6.34954466,52.20358171
"Saccharina latissima",-5.70744038,54.66799903
"Saccharina latissima",-6.21513705,53.63908758
"Saccharina latissima",-8.21248887,54.5556408
"Saccharina latissima",-5.61044627,54.67487277
"Saccharina latissima",-5.56003982,54.65970432
"Saccharina latissima",-5.53136486,54.62138264
"Saccharina latissima",-5.579023,54.39230762
"Saccharina latissima",-5.56003982,54.65970432
"Saccharina latissima",-5.99052072,54.98491057
"Saccharina latissima",-10.1385078,51.75993221
"Saccharina latissima",180850,66650
"Saccharina latissima",336650,383450
"Saccharina latissima",166050,397350
"Saccharina latissima",124550,209550
"Saccharina latissima",122550,208550
"Saccharina latissima",363150,370550
"Saccharina latissima",341950,402150
"Saccharina latissima",-5.81982493,54.70889919
"Saccharina latissima",-5.78308403,54.7217055
"Saccharina latissima",362950,368350
"Saccharina latissima",-8.25194748,51.79551772
"Saccharina latissima",124650,209750
"Saccharina latissima",127250,212450
"Saccharina latissima",363350,370850
"Saccharina latissima",242450,452750
"Saccharina latissima",241850,452150
"Saccharina latissima",364750,357450
"Saccharina latissima",274950,98450
"Saccharina latissima",-5.5698369,54.66635601
"Saccharina latissima",323750,237150
"Saccharina latissima",112350,342350
"Saccharina latissima",171650,370250
"Saccharina latissima",-5.8588779,54.89908884
"Saccharina latissima",-9.62547126,51.59886129
"Saccharina latissima",-6.0979891,53.20501724
"Saccharina latissima",-7.15667322,52.15583511
"Saccharina latissima",-9.97815494,54.02760736
"Saccharina latissima",318650,266350
"Saccharina latissima",338750,332050
"Saccharina latissima",-8.13209286,51.80500999
"Saccharina latissima",-5.80143571,54.84009206
"Saccharina latissima",-8.29151972,54.47823538
"Saccharina latissima",122150,332250
"Saccharina latissima",-8.29145263,54.47828928
"Saccharina latissima",-7.54610297,52.09207309
"Saccharina latissima",238350,97450
"Saccharina latissima",-6.21611268,53.64071183
"Saccharina latissima",166250,397150
"Saccharina latissima",166750,393150
"Saccharina latissima",-10.12752099,51.75934048
"Saccharina latissima",172650,400450
"Saccharina latissima",-10.36415627,52.13243433
"Saccharina latissima",-8.5497887,54.8256959
"Saccharina latissima",-7.53845512,52.0987398
"Saccharina latissima",-9.96650768,54.17670335
"Saccharina latissima",242450,452950
"Saccharina latissima",95650,46850
"Saccharina latissima",96850,47950
"Saccharina latissima",-7.71986961,51.95575071
"Saccharina latissima",190850,61450
"Saccharina latissima",-9.37687698,54.29591353
"Saccharina latissima",-5.85806768,54.89888114
"Saccharina latissima",-5.85722233,54.89871323
"Saccharina latissima",342050,402150
"Saccharina latissima",201350,68150
"Saccharina latissima",-9.65738582,53.79170761
"Saccharina latissima",-5.76187253,54.85402865
"Saccharina latissima",124950,212350
"Saccharina latissima",-9.79767176,53.95984154
"Saccharina latissima",-10.02555666,54.01184401
"Saccharina latissima",-8.72641554,54.26265729
"Saccharina latissima",-8.92826915,51.54790429
"Saccharina latissima",-9.09659137,54.21964191
"Saccharina latissima",127150,212550
"Saccharina latissima",199550,67050
"Saccharina latissima",-5.95368947,54.96970823
"Saccharina latissima",48250,67750
"Saccharina latissima",-10.07577653,53.97363644
"Saccharina latissima",55650,88050
"Saccharina latissima",108950,186550
"Saccharina latissima",-9.3522989,52.93620496
"Saccharina latissima",-9.8522627,53.29971872
"Saccharina latissima",171150,399150
"Saccharina latissima",-8.99336636,51.56517039
"Saccharina latissima",-6.12249962,53.44051506
"Saccharina latissima",-8.46486808,54.84181368
"Saccharina latissima",99850,174050
"Saccharina latissima",-5.82136616,54.70929449
"Saccharina latissima",166250,397050
"Saccharina latissima",-6.14505782,53.98106956
"Saccharina latissima",104250,26150
"Saccharina latissima",125850,34650
"Saccharina latissima",257750,100750
"Saccharina latissima",-10.3748992,52.1257888
"Saccharina latissima",49550,66850
"Saccharina latissima",-5.70419661,54.75501472
"Saccharina latissima",318050,267150
"Saccharina latissima",317950,267150
"Saccharina latissima",132050,219150
"Saccharina latissima",-9.504611,51.439684
"Saccharina latissima",-9.50959519,51.66452977
"Saccharina latissima",-9.49258297,51.67463425
"Saccharina latissima",-8.25194748,51.79551772
"Saccharina latissima",-10.173584,51.826705
"Saccharina latissima",-10.196286,51.837829
"Saccharina latissima",-10.144297,51.759827
"Saccharina latissima",-10.020265,51.771912
"Saccharina latissima",-10.173584,51.826705
"Saccharina latissima",-10.178149,51.831115
"Saccharina latissima",-10.337062,51.846042
"Saccharina latissima",-8.0034374,51.85778574
"Saccharina latissima",-7.605228,52.068751
"Saccharina latissima",-7.15667322,52.15583511
"Saccharina latissima",-7.53845512,52.0987398
"Saccharina latissima",-6.90691146,52.13289567
"Saccharina latissima",-7.19604426,52.13432347
"Saccharina latissima",-7.271619,52.139246
"Saccharina latissima",-6.830255,52.176372
"Saccharina latissima",-9.12724788,53.13278244
"Saccharina latissima",-9.10870344,53.13956479
"Saccharina latissima",-9.087869,53.157401
"Saccharina latissima",-6.0979891,53.20501724
"Saccharina latissima",-6.21513705,53.63908758
"Saccharina latissima",-6.0884431,53.36450086
"Saccharina latissima",-6.14229507,53.36984472
"Saccharina latissima",-6.21611267,53.64071183
"Saccharina latissima",-5.579023,54.39230762
"Saccharina latissima",-5.4622229,54.43843332
"Saccharina latissima",-5.43750288,54.46397126
"Saccharina latissima",-8.29145263,54.47828928
"Saccharina latissima",-5.48393295,54.53683607
"Saccharina latissima",-5.48354198,54.53866912
"Saccharina latissima",-8.21248887,54.5556408
"Saccharina latissima",-5.47962863,54.55651566
"Saccharina latissima",-5.4763741,54.55914358
"Saccharina latissima",-8.43994088,54.57928304
"Saccharina latissima",-5.51141154,54.59311769
"Saccharina latissima",-5.56003982,54.65970432
"Saccharina latissima",-5.5698369,54.66635601
"Saccharina latissima",-8.56127288,54.40540186
"Saccharina latissima",-5.81982493,54.70889919
"Saccharina latissima",-5.78308403,54.7217055
"Saccharina latissima",-8.51832611,54.78468604
"Saccharina latissima",-5.53136486,54.62138264
"Saccharina latissima",-5.56003982,54.65970432
"Saccharina latissima",-5.72835982,54.84734363
"Saccharina latissima",-8.42731757,54.85061529
"Saccharina latissima",-5.70744038,54.66799903
"Saccharina latissima",-5.88290633,54.68015635
"Saccharina latissima",-5.80143571,54.84009206
"Saccharina latissima",-7.34243733,55.31398349
"Saccharina latissima",-5.99052072,54.98491057
"Saccharina latissima",-7.75705202,55.24724865
"Saccharina latissima",-9.70987551,51.52601979
"Saccharina latissima",-6.06129352,54.01778222
"Saccharina latissima",-6.10899948,54.02232899
"Saccharina latissima",-8.28832842,51.72166907
"Saccharina latissima",-8.42295212,51.69304614
"Saccharina latissima",-8.54199892,51.6383371
"Saccharina latissima",-8.52586315,51.62760416
"Saccharina latissima",-8.44283941,51.69350171
"Saccharina latissima",-9.33916328,51.47116532
"Saccharina latissima",-8.49747382,51.69525342
"Saccharina latissima",-9.34009373,51.46486394
"Saccharina latissima",-8.44333424,51.69361854
"Saccharina latissima",-8.54666344,51.61083586
"Saccharina latissima",-8.52923796,51.61096373
"Saccharina latissima",-8.44333424,51.69361854
"Saccharina latissima",-8.54084034,51.60666825
"Saccharina latissima",-9.29566159,51.50091988
"Saccharina latissima",-9.2968515,51.49970139
"Saccharina latissima",-9.29583173,51.50117048
"Saccharina latissima",-9.29566159,51.50091988
"Saccharina latissima",-9.29593315,51.50108306
"Saccharina latissima",-9.29593315,51.50108306
"Saccharina latissima",-9.29565437,51.50069512
"Saccharina latissima",-9.29593315,51.50108306
"Saccharina latissima",-9.29593315,51.50108306
"Saccharina latissima",-9.29593315,51.50108306
"Saccharina latissima",-9.7709451,51.64460308
"Saccharina latissima",-10.1744596,51.70865138
"Saccharina latissima",-9.07553783,53.15628171
"Saccharina latissima",-9.16502164,53.15054593
"Saccharina latissima",-9.16320569,53.15079984
"Saccharina latissima",-9.07553783,53.15628171
"Saccharina latissima",-9.22203166,53.14208536
"Saccharina latissima",-9.16533306,53.15034693
"Saccharina latissima",-9.40167272,53.00284654
"Saccharina latissima",-9.44191256,52.87443137
"Saccharina latissima",-9.16328584,53.15083104
"Saccharina latissima",-9.20549791,53.13866838
"Saccharina latissima",-9.6596041,52.68253155
"Saccharina latissima",-6.06320531,53.40799599
"Saccharina latissima",-6.06492911,53.40823407
"Saccharina latissima",-6.06398596,53.4081313
"Saccharina latissima",-6.06492911,53.40823407
"Saccharina latissima",-6.06166921,53.40814727
"Saccharina latissima",-6.06377846,53.40816536
"Saccharina latissima",-6.08780989,53.27341493
"Saccharina latissima",-6.10718883,53.28598003
"Saccharina latissima",-6.11549416,53.28883262
"Saccharina latissima",-6.11511724,53.28850383
"Saccharina latissima",-6.11155714,53.2886358
"Saccharina latissima",-6.11511579,53.28880073
"Saccharina latissima",-6.93457971,52.13008536
"Saccharina latissima",-6.93501404,52.12991416
"Saccharina latissima",-7.17854719,52.13575215
"Saccharina latissima",-7.03569339,52.1294362
"Saccharina latissima",-7.70877226,51.94291593
"Saccharina latissima",-9.9720398,53.60363458
"Saccharina latissima",-9.70028983,53.3567991
"Saccharina latissima",-9.88998229,53.31803533
"Saccharina latissima",-9.85551933,53.62518593
"Saccharina latissima",-9.85551933,53.62518593
"Saccharina latissima",-10.01743468,53.47453146
"Saccharina latissima",-9.85623527,53.61976651
"Saccharina latissima",-9.73354712,53.29551446
"Saccharina latissima",-9.74796641,53.59936631
"Saccharina latissima",-9.87216396,53.62750217
"Saccharina latissima",-9.85168563,53.61838126
"Saccharina latissima",-9.85168563,53.61838126
"Saccharina latissima",-9.74756396,53.59932041
"Saccharina latissima",-9.86166217,53.62000297
"Saccharina latissima",-9.85877648,53.62103187
"Saccharina latissima",-9.85877648,53.62103187
"Saccharina latissima",-10.01743468,53.47453146
"Saccharina latissima",-9.74748614,53.59980316
"Saccharina latissima",-9.74796641,53.59936631
"Saccharina latissima",-9.8598782,53.62100417
"Saccharina latissima",-9.87416997,53.62833392
"Saccharina latissima",-10.01784963,53.47464768
"Saccharina latissima",-9.86034417,53.62082015
"Saccharina latissima",-9.85956365,53.62061933
"Saccharina latissima",-9.88971105,53.63025205
"Saccharina latissima",-9.63031273,53.24924734
"Saccharina latissima",-9.7504298,53.59883633
"Saccharina latissima",-10.01743273,53.47396368
"Saccharina latissima",-9.83855177,53.6229157
"Saccharina latissima",-9.80459823,53.61187074
"Saccharina latissima",-9.87212846,53.61581364
"Saccharina latissima",-9.66396002,53.34148695
"Saccharina latissima",-9.86034417,53.62082015
"Saccharina latissima",-9.66406456,53.34173253
"Saccharina latissima",-9.69227158,53.29105206
"Saccharina latissima",-10.0186703,53.47268119
"Saccharina latissima",-9.89070434,53.31803236
"Saccharina latissima",-9.65311478,53.31898097
"Saccharina latissima",-9.9931209,53.62435055
"Saccharina latissima",-10.22638444,53.55279728
"Saccharina latissima",-10.17333554,53.62499582
"Saccharina latissima",-9.73319994,53.23231491
"Saccharina latissima",-9.6753689,53.31510101
"Saccharina latissima",-9.57993084,53.2439362
"Saccharina latissima",-9.57618127,53.23991346
"Saccharina latissima",-9.57540414,53.24628012
"Saccharina latissima",-9.7331604,53.23101971
"Saccharina latissima",-9.08292972,53.2489337
"Saccharina latissima",-9.57946436,53.2441012
"Saccharina latissima",-9.63790589,53.33235243
"Saccharina latissima",-9.62333727,53.24166664
"Saccharina latissima",-9.62979205,53.24860497
"Saccharina latissima",-9.63148163,53.2493974
"Saccharina latissima",-9.66321134,53.31328248
"Saccharina latissima",-9.07485193,53.1564848
"Saccharina latissima",-9.08300558,53.25690169
"Saccharina latissima",-9.30754436,53.24138248
"Saccharina latissima",-9.07406097,53.15641489
"Saccharina latissima",-9.6292121,53.24847107
"Saccharina latissima",-9.6292121,53.24847107
"Saccharina latissima",-9.07406097,53.15641489
"Saccharina latissima",-9.07406097,53.15641489
"Saccharina latissima",-9.6292121,53.24847107
"Saccharina latissima",-9.6292121,53.24847107
"Saccharina latissima",-9.6292121,53.24847107
"Saccharina latissima",-9.07581815,53.15643613
"Saccharina latissima",-9.84251131,53.13957933
"Saccharina latissima",-9.81666408,53.15153639
"Saccharina latissima",-9.49150615,53.04733542
"Saccharina latissima",-8.4405076,54.47616917
"Saccharina latissima",-8.44404685,54.47145023
"Saccharina latissima",-8.44404685,54.47145023
"Saccharina latissima",-9.75082722,51.84599954
"Saccharina latissima",-9.75082722,51.84599954
"Saccharina latissima",-9.82518263,51.78216558
"Saccharina latissima",-9.82518263,51.78216558
"Saccharina latissima",-9.83381413,51.77217026
"Saccharina latissima",-9.89004869,51.76641199
"Saccharina latissima",-9.89004869,51.76641199
"Saccharina latissima",-9.89141775,51.80880057
"Saccharina latissima",-9.89883109,51.800117
"Saccharina latissima",-9.82720028,51.77673176
"Saccharina latissima",-9.83381413,51.77217026
"Saccharina latissima",-9.89575468,51.81238265
"Saccharina latissima",-9.83333524,51.7666694
"Saccharina latissima",-9.83346167,51.7748162
"Saccharina latissima",-7.50918395,55.17194802
"Saccharina latissima",-7.33844429,55.37310343
"Saccharina latissima",-7.78158384,55.25178621
"Saccharina latissima",-7.78158384,55.25178621
"Saccharina latissima",-7.83332797,55.23917063
"Saccharina latissima",-7.71456788,55.20046796
"Saccharina latissima",-7.70140338,55.20843101
"Saccharina latissima",-7.71532534,55.19949621
"Saccharina latissima",-7.70476154,55.2127471
"Saccharina latissima",-7.70000435,55.20833458
"Saccharina latissima",-7.68000768,55.15416569
"Saccharina latissima",-8.50591405,55.00644948
"Saccharina latissima",-8.49697319,55.00408311
"Saccharina latissima",-8.43716438,54.96882925
"Saccharina latissima",-8.53853404,54.86707391
"Saccharina latissima",-8.43716438,54.96882925
"Saccharina latissima",-8.45122831,54.83995197
"Saccharina latissima",-8.45966515,54.57333755
"Saccharina latissima",-8.64372711,54.61990473
"Saccharina latissima",-8.42911244,54.58552443
"Saccharina latissima",-8.4605326,54.56640197
"Saccharina latissima",-8.47761272,54.6254711
"Saccharina latissima",-8.47761272,54.6254711
"Saccharina latissima",-8.42682661,54.58558322
"Saccharina latissima",-8.45941239,54.56725446
"Saccharina latissima",-8.49000368,54.6219955
"Saccharina latissima",-8.45973927,54.56657955
"Saccharina latissima",-8.45973927,54.56657955
"Saccharina latissima",-8.45766847,54.56730284
"Saccharina latissima",-8.42895629,54.58581192
"Saccharina latissima",-8.78418984,54.66477853
"Saccharina latissima",-8.25455,54.53052914
"Saccharina latissima",-8.4600242,54.56651927
"Saccharina latissima",-8.67822651,54.61872007
"Saccharina latissima",-8.45862143,54.5672518
"Saccharina latissima",-8.25500458,54.53026245
"Saccharina latissima",-8.45983574,54.5666014
"Saccharina latissima",-8.25500458,54.53026245
"Saccharina latissima",-8.78419354,54.66526472
"Saccharina latissima",-8.78419354,54.66526472
"Saccharina latissima",-8.7769828,54.64556547
"Saccharina latissima",-6.03400041,54.01700259
"Saccharina latissima",-6.22375493,53.79756716
"Saccharina latissima",-6.0258288,54.0169981
"Saccharina latissima",-6.21279309,53.83321472
"Saccharina latissima",-6.22098586,53.79828549
"Saccharina latissima",-6.82236661,52.19285036
"Saccharina latissima",-6.82427055,52.17638611
"Saccharina latissima",-9.85666983,51.64666685
"Saccharina latissima",-9.74833912,51.65499969
"Saccharina latissima",-9.85549692,51.64616911
"Saccharina latissima",-9.34009373,51.46486394
"Saccharina latissima",-9.74833912,51.65499969
"Saccharina latissima",-9.74833912,51.65499969
"Saccharina latissima",-9.81653075,51.47771375
"Saccharina latissima",-9.85549692,51.64616911
